dataset_uuid,tag_name
524f70b9-671b-4133-8fc9-91093fb234f9,csv
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,contracts
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,geojson
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,climate-change
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,health
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,json
f4747789-67aa-42b6-ab58-7a0b4e9d4ecd,water-quality
15dbc33d-dbb5-4363-bd33-9b665ad20a79,remote-sensing
15dbc33d-dbb5-4363-bd33-9b665ad20a79,transportation
15dbc33d-dbb5-4363-bd33-9b665ad20a79,api
15dbc33d-dbb5-4363-bd33-9b665ad20a79,survey
15dbc33d-dbb5-4363-bd33-9b665ad20a79,housing
15dbc33d-dbb5-4363-bd33-9b665ad20a79,employment
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,census
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,gdp
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,mapping
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,open-data
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,statistics
27eb151c-c2eb-4102-a421-a44ba9c3ecd1,population
872104e0-5412-4569-83df-bd445712ba19,survey
872104e0-5412-4569-83df-bd445712ba19,json
872104e0-5412-4569-83df-bd445712ba19,statistics
872104e0-5412-4569-83df-bd445712ba19,transportation
872104e0-5412-4569-83df-bd445712ba19,vaccination
6f99b783-ddf4-4b45-9d63-fc8d4ba94e9d,open-data
6f99b783-ddf4-4b45-9d63-fc8d4ba94e9d,local
6f99b783-ddf4-4b45-9d63-fc8d4ba94e9d,housing
c6b0c0fb-2eff-4a9b-9d85-64b8019d80fd,infrastructure
c6b0c0fb-2eff-4a9b-9d85-64b8019d80fd,housing
c6b0c0fb-2eff-4a9b-9d85-64b8019d80fd,grants
c6b0c0fb-2eff-4a9b-9d85-64b8019d80fd,tax
c6b0c0fb-2eff-4a9b-9d85-64b8019d80fd,federal
bc70885b-9320-431f-b840-0c49119eddc1,json
bc70885b-9320-431f-b840-0c49119eddc1,satellite
bc70885b-9320-431f-b840-0c49119eddc1,biodiversity
bc70885b-9320-431f-b840-0c49119eddc1,mapping
bc70885b-9320-431f-b840-0c49119eddc1,water-quality
bc70885b-9320-431f-b840-0c49119eddc1,demographics
5c30b600-4930-4d95-b54e-5115f273b47d,agriculture
5c30b600-4930-4d95-b54e-5115f273b47d,gis
83391bce-f303-4dac-8355-2c597a2a97e6,remote-sensing
83391bce-f303-4dac-8355-2c597a2a97e6,earthquake
83391bce-f303-4dac-8355-2c597a2a97e6,vaccination
83391bce-f303-4dac-8355-2c597a2a97e6,finance
83391bce-f303-4dac-8355-2c597a2a97e6,gis
83391bce-f303-4dac-8355-2c597a2a97e6,mortality
0a18bc19-596f-495a-8479-6e39686d019c,education
0a18bc19-596f-495a-8479-6e39686d019c,infrastructure
0a18bc19-596f-495a-8479-6e39686d019c,biodiversity
0a18bc19-596f-495a-8479-6e39686d019c,water-quality
3e88cc65-c782-440c-8195-ff3afcb32d9b,earthquake
3e88cc65-c782-440c-8195-ff3afcb32d9b,climate-change
3e88cc65-c782-440c-8195-ff3afcb32d9b,vaccination
163e344b-0a08-44d9-a337-d9fe6331fcab,mapping
163e344b-0a08-44d9-a337-d9fe6331fcab,water-quality
abb38e52-d41b-4c96-befa-80216266977d,transportation
abb38e52-d41b-4c96-befa-80216266977d,biodiversity
3b903b34-a2b9-4de4-a9db-8d5d17709fea,mortality
3b903b34-a2b9-4de4-a9db-8d5d17709fea,energy
3b903b34-a2b9-4de4-a9db-8d5d17709fea,housing
beb9cf5b-ef2f-46f2-86ac-850891f9ad5e,energy
beb9cf5b-ef2f-46f2-86ac-850891f9ad5e,vaccination
beb9cf5b-ef2f-46f2-86ac-850891f9ad5e,flood
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,annual
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,mortality
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,real-time
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,population
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,covid-19
7cb043ed-ef7f-41e2-abd4-7d483f839dd9,agriculture
1da5c7c9-1bb2-4a0f-8385-bf630572896d,water-quality
1da5c7c9-1bb2-4a0f-8385-bf630572896d,remote-sensing
1da5c7c9-1bb2-4a0f-8385-bf630572896d,finance
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,population
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,flood
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,procurement
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,survey
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,federal
e507e3aa-7a25-4c22-bce2-8a4a32e918b8,public-safety
385e2047-ad3b-4f73-a3f8-80607a1397ab,environment
385e2047-ad3b-4f73-a3f8-80607a1397ab,flood
f15ac98c-ca0e-48a3-9b91-49290100ac25,water-quality
f15ac98c-ca0e-48a3-9b91-49290100ac25,hurricane
f15ac98c-ca0e-48a3-9b91-49290100ac25,population
f15ac98c-ca0e-48a3-9b91-49290100ac25,health
f15ac98c-ca0e-48a3-9b91-49290100ac25,census
5aae1fec-801e-4a82-82c8-499af8d9a5a3,population
5aae1fec-801e-4a82-82c8-499af8d9a5a3,statistics
5aae1fec-801e-4a82-82c8-499af8d9a5a3,grants
299d0fe0-7eed-437b-a2cb-ab11fa68aaeb,open-data
299d0fe0-7eed-437b-a2cb-ab11fa68aaeb,federal
299d0fe0-7eed-437b-a2cb-ab11fa68aaeb,finance
299d0fe0-7eed-437b-a2cb-ab11fa68aaeb,employment
299d0fe0-7eed-437b-a2cb-ab11fa68aaeb,earthquake
c38e5885-f84b-423a-86b2-d46e6cfddd90,federal
c38e5885-f84b-423a-86b2-d46e6cfddd90,energy
c38e5885-f84b-423a-86b2-d46e6cfddd90,real-time
c38e5885-f84b-423a-86b2-d46e6cfddd90,time-series
fef07021-0a09-4ccd-8177-8b292c5eb8c8,satellite
fef07021-0a09-4ccd-8177-8b292c5eb8c8,energy
fef07021-0a09-4ccd-8177-8b292c5eb8c8,transportation
fef07021-0a09-4ccd-8177-8b292c5eb8c8,housing
fef07021-0a09-4ccd-8177-8b292c5eb8c8,health
fef07021-0a09-4ccd-8177-8b292c5eb8c8,federal
5bd0547c-328f-4b2b-892a-87ae82cfab53,hurricane
5bd0547c-328f-4b2b-892a-87ae82cfab53,energy
5bd0547c-328f-4b2b-892a-87ae82cfab53,annual
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,open-data
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,csv
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,inflation
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,water-quality
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,geojson
6e19be6a-7a31-4ff6-98f6-eba6f08a933f,api
073c9fe2-ec4e-449e-82c6-94b6a72cc57b,covid-19
073c9fe2-ec4e-449e-82c6-94b6a72cc57b,health
073c9fe2-ec4e-449e-82c6-94b6a72cc57b,environment
03586fde-9448-42a6-87d8-15b855a64e52,hurricane
03586fde-9448-42a6-87d8-15b855a64e52,transportation
03586fde-9448-42a6-87d8-15b855a64e52,earthquake
36767952-ccc3-4e87-b580-64045d9a6f01,api
36767952-ccc3-4e87-b580-64045d9a6f01,hurricane
36767952-ccc3-4e87-b580-64045d9a6f01,mortality
36767952-ccc3-4e87-b580-64045d9a6f01,local
b00c133f-7559-4d98-ba43-1ae6481a5930,mapping
b00c133f-7559-4d98-ba43-1ae6481a5930,remote-sensing
b00c133f-7559-4d98-ba43-1ae6481a5930,grants
b00c133f-7559-4d98-ba43-1ae6481a5930,public-safety
b00c133f-7559-4d98-ba43-1ae6481a5930,employment
b00c133f-7559-4d98-ba43-1ae6481a5930,health
195f022e-a5d8-48a1-9dc1-b2c53d2fb063,air-quality
195f022e-a5d8-48a1-9dc1-b2c53d2fb063,census
195f022e-a5d8-48a1-9dc1-b2c53d2fb063,mortality
195f022e-a5d8-48a1-9dc1-b2c53d2fb063,education
27d19390-3b31-4769-a847-241d9b5bc891,csv
27d19390-3b31-4769-a847-241d9b5bc891,time-series
27d19390-3b31-4769-a847-241d9b5bc891,contracts
27d19390-3b31-4769-a847-241d9b5bc891,energy
490178b1-c757-4f38-8b07-7cb6cdc74aba,survey
490178b1-c757-4f38-8b07-7cb6cdc74aba,flood
490178b1-c757-4f38-8b07-7cb6cdc74aba,federal
490178b1-c757-4f38-8b07-7cb6cdc74aba,spending
490178b1-c757-4f38-8b07-7cb6cdc74aba,environment
490178b1-c757-4f38-8b07-7cb6cdc74aba,open-data
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,survey
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,state
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,real-time
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,local
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,demographics
9cd1e7de-16c8-4dc9-8ec6-e86cb3999666,biodiversity
8f59f7a2-2320-48c1-b96f-e7799f2630fc,mapping
8f59f7a2-2320-48c1-b96f-e7799f2630fc,gdp
846ef5d7-fa22-48d6-8f80-0f905879b134,federal
846ef5d7-fa22-48d6-8f80-0f905879b134,air-quality
846ef5d7-fa22-48d6-8f80-0f905879b134,environment
8f3765f7-1070-4088-963b-f0c20f8a2e65,mortality
8f3765f7-1070-4088-963b-f0c20f8a2e65,housing
8f3765f7-1070-4088-963b-f0c20f8a2e65,satellite
191458cb-905f-4828-82bb-bd8b4989d00c,wildfire
191458cb-905f-4828-82bb-bd8b4989d00c,api
191458cb-905f-4828-82bb-bd8b4989d00c,statistics
191458cb-905f-4828-82bb-bd8b4989d00c,population
191458cb-905f-4828-82bb-bd8b4989d00c,energy
191458cb-905f-4828-82bb-bd8b4989d00c,federal
bf79f7c9-2759-4a5d-8f99-b968a1ff3c05,tax
bf79f7c9-2759-4a5d-8f99-b968a1ff3c05,employment
bf79f7c9-2759-4a5d-8f99-b968a1ff3c05,json
bf79f7c9-2759-4a5d-8f99-b968a1ff3c05,real-time
0163ab44-2e53-4cd7-ad6d-5b66e666f084,json
0163ab44-2e53-4cd7-ad6d-5b66e666f084,mapping
0163ab44-2e53-4cd7-ad6d-5b66e666f084,gis
0163ab44-2e53-4cd7-ad6d-5b66e666f084,transportation
0163ab44-2e53-4cd7-ad6d-5b66e666f084,mortality
0163ab44-2e53-4cd7-ad6d-5b66e666f084,time-series
1b1cc182-4b2d-4169-ac6b-3c642a4c58d3,api
1b1cc182-4b2d-4169-ac6b-3c642a4c58d3,json
1b1cc182-4b2d-4169-ac6b-3c642a4c58d3,state
1b1cc182-4b2d-4169-ac6b-3c642a4c58d3,finance
9f029d90-f9d9-4d45-990a-2d45439799eb,climate-change
9f029d90-f9d9-4d45-990a-2d45439799eb,mapping
9f029d90-f9d9-4d45-990a-2d45439799eb,vaccination
9f029d90-f9d9-4d45-990a-2d45439799eb,gis
ae7cad10-3e93-4c2b-88ec-fff05c35b85e,spending
ae7cad10-3e93-4c2b-88ec-fff05c35b85e,mortality
ae7cad10-3e93-4c2b-88ec-fff05c35b85e,survey
39ff20a8-4050-4c50-ae1e-950288db6f0a,inflation
39ff20a8-4050-4c50-ae1e-950288db6f0a,survey
39ff20a8-4050-4c50-ae1e-950288db6f0a,satellite
39ff20a8-4050-4c50-ae1e-950288db6f0a,csv
895a07a4-14cf-4083-95d6-ccc6eed236ca,inflation
895a07a4-14cf-4083-95d6-ccc6eed236ca,survey
895a07a4-14cf-4083-95d6-ccc6eed236ca,open-data
895a07a4-14cf-4083-95d6-ccc6eed236ca,infrastructure
3db3cb8c-a30e-4ba5-ab96-eb2d7b7ab163,public-safety
3db3cb8c-a30e-4ba5-ab96-eb2d7b7ab163,gis
3db3cb8c-a30e-4ba5-ab96-eb2d7b7ab163,vaccination
6dd2f6fc-2c83-4f77-b2d7-eb73b53c1d0b,json
6dd2f6fc-2c83-4f77-b2d7-eb73b53c1d0b,water-quality
d1c292ac-7881-42fb-9019-6fd1b8331522,inflation
d1c292ac-7881-42fb-9019-6fd1b8331522,employment
d1c292ac-7881-42fb-9019-6fd1b8331522,population
d1c292ac-7881-42fb-9019-6fd1b8331522,mortality
d1c292ac-7881-42fb-9019-6fd1b8331522,api
52f964b0-8fe9-4dd7-b8a9-35c0cc33212b,mapping
52f964b0-8fe9-4dd7-b8a9-35c0cc33212b,geojson
52f964b0-8fe9-4dd7-b8a9-35c0cc33212b,flood
52f964b0-8fe9-4dd7-b8a9-35c0cc33212b,mortality
52f964b0-8fe9-4dd7-b8a9-35c0cc33212b,earthquake
99118894-0b6c-4a3f-97a0-95fb0a124f84,statistics
99118894-0b6c-4a3f-97a0-95fb0a124f84,energy
f1f6061d-bdb2-4ded-9e28-52df39dfab50,real-time
f1f6061d-bdb2-4ded-9e28-52df39dfab50,survey
f1f6061d-bdb2-4ded-9e28-52df39dfab50,census
f1f6061d-bdb2-4ded-9e28-52df39dfab50,covid-19
f1f6061d-bdb2-4ded-9e28-52df39dfab50,transportation
f1f6061d-bdb2-4ded-9e28-52df39dfab50,public-safety
2a0ad26c-0bcb-4898-a5a6-33bbdda1d427,json
2a0ad26c-0bcb-4898-a5a6-33bbdda1d427,infrastructure
2a0ad26c-0bcb-4898-a5a6-33bbdda1d427,education
2a0ad26c-0bcb-4898-a5a6-33bbdda1d427,population
849cab32-e1e3-45fa-a608-36aa036369e9,education
849cab32-e1e3-45fa-a608-36aa036369e9,mapping
3a3cecf8-ab0f-44af-99da-82cc7a27c189,environment
3a3cecf8-ab0f-44af-99da-82cc7a27c189,spending
3a3cecf8-ab0f-44af-99da-82cc7a27c189,annual
3a3cecf8-ab0f-44af-99da-82cc7a27c189,procurement
3a3cecf8-ab0f-44af-99da-82cc7a27c189,json
3a3cecf8-ab0f-44af-99da-82cc7a27c189,gdp
3aae740e-96c7-4766-a826-6f9c2e8efbd7,procurement
3aae740e-96c7-4766-a826-6f9c2e8efbd7,water-quality
3aae740e-96c7-4766-a826-6f9c2e8efbd7,population
a22eeee2-69ba-4e81-852f-d8f2d2be5117,biodiversity
a22eeee2-69ba-4e81-852f-d8f2d2be5117,education
a22eeee2-69ba-4e81-852f-d8f2d2be5117,procurement
c877d9fd-a973-4d25-96c7-5f5b6d3d9d41,grants
c877d9fd-a973-4d25-96c7-5f5b6d3d9d41,mapping
c877d9fd-a973-4d25-96c7-5f5b6d3d9d41,education
c877d9fd-a973-4d25-96c7-5f5b6d3d9d41,air-quality
77695e25-f944-44c4-a321-adb914e153b0,air-quality
77695e25-f944-44c4-a321-adb914e153b0,infrastructure
77695e25-f944-44c4-a321-adb914e153b0,satellite
77695e25-f944-44c4-a321-adb914e153b0,mapping
77695e25-f944-44c4-a321-adb914e153b0,employment
77695e25-f944-44c4-a321-adb914e153b0,procurement
d2d4d1f5-5487-49b8-a2c1-42eb5a2ff17b,transportation
d2d4d1f5-5487-49b8-a2c1-42eb5a2ff17b,employment
d2d4d1f5-5487-49b8-a2c1-42eb5a2ff17b,remote-sensing
1ef41b00-3deb-4821-b918-acb777d8d611,public-safety
1ef41b00-3deb-4821-b918-acb777d8d611,api
1ef41b00-3deb-4821-b918-acb777d8d611,state
1ef41b00-3deb-4821-b918-acb777d8d611,federal
cba2ff66-2100-4bc5-ba8c-35d74af745a6,mortality
cba2ff66-2100-4bc5-ba8c-35d74af745a6,time-series
cba2ff66-2100-4bc5-ba8c-35d74af745a6,local
3829c8cf-e53a-4bf2-8d2a-0a74da53178b,employment
3829c8cf-e53a-4bf2-8d2a-0a74da53178b,gis
3829c8cf-e53a-4bf2-8d2a-0a74da53178b,transportation
e00030b0-7467-4753-ad77-5ab51efb51bb,environment
e00030b0-7467-4753-ad77-5ab51efb51bb,json
e00030b0-7467-4753-ad77-5ab51efb51bb,employment
9d4c54cd-482b-495a-be1a-5d644d88fa59,grants
9d4c54cd-482b-495a-be1a-5d644d88fa59,json
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,gis
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,federal
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,public-safety
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,survey
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,flood
059c71a6-d1ab-49d1-8d9f-3d15d03509a5,budget
ba11e1a8-edd1-4caf-8cbd-0d535ba357b1,csv
ba11e1a8-edd1-4caf-8cbd-0d535ba357b1,contracts
1e734b83-2fd9-4450-b38b-bf4ee2c42fe0,census
1e734b83-2fd9-4450-b38b-bf4ee2c42fe0,agriculture
420780bc-ff37-42b7-8014-56f18756a807,environment
420780bc-ff37-42b7-8014-56f18756a807,biodiversity
772c1afd-58e0-4275-8bc4-936816b3a34b,json
772c1afd-58e0-4275-8bc4-936816b3a34b,procurement
772c1afd-58e0-4275-8bc4-936816b3a34b,satellite
772c1afd-58e0-4275-8bc4-936816b3a34b,federal
772c1afd-58e0-4275-8bc4-936816b3a34b,wildfire
772c1afd-58e0-4275-8bc4-936816b3a34b,hurricane
9c46b1e9-7b9e-4855-b868-3d841ee52610,contracts
9c46b1e9-7b9e-4855-b868-3d841ee52610,satellite
9c46b1e9-7b9e-4855-b868-3d841ee52610,gdp
9c46b1e9-7b9e-4855-b868-3d841ee52610,wildfire
9c46b1e9-7b9e-4855-b868-3d841ee52610,transportation
c1dd0614-488f-499d-a6f5-988561aa38ad,employment
c1dd0614-488f-499d-a6f5-988561aa38ad,vaccination
c1dd0614-488f-499d-a6f5-988561aa38ad,grants
c1dd0614-488f-499d-a6f5-988561aa38ad,energy
c1dd0614-488f-499d-a6f5-988561aa38ad,environment
c1dd0614-488f-499d-a6f5-988561aa38ad,gdp
4c41ccda-dd82-4424-ae3d-20bf1df6d391,budget
4c41ccda-dd82-4424-ae3d-20bf1df6d391,spending
4c41ccda-dd82-4424-ae3d-20bf1df6d391,education
4c41ccda-dd82-4424-ae3d-20bf1df6d391,flood
4c41ccda-dd82-4424-ae3d-20bf1df6d391,vaccination
4c41ccda-dd82-4424-ae3d-20bf1df6d391,water-quality
41517844-ffdc-44e0-ace4-cf9ede8b93c4,transportation
41517844-ffdc-44e0-ace4-cf9ede8b93c4,spending
41517844-ffdc-44e0-ace4-cf9ede8b93c4,census
41517844-ffdc-44e0-ace4-cf9ede8b93c4,vaccination
9fb1ab76-b492-4f0d-ac43-229ee45b021f,air-quality
9fb1ab76-b492-4f0d-ac43-229ee45b021f,mapping
9fb1ab76-b492-4f0d-ac43-229ee45b021f,infrastructure
9fb1ab76-b492-4f0d-ac43-229ee45b021f,survey
9fb1ab76-b492-4f0d-ac43-229ee45b021f,time-series
3d17662d-3b59-4721-bec9-20b1767042c1,survey
3d17662d-3b59-4721-bec9-20b1767042c1,energy
3d17662d-3b59-4721-bec9-20b1767042c1,contracts
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,health
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,mapping
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,remote-sensing
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,vaccination
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,spending
0c4fcf94-485e-428f-b4a7-cf6a0d3f8483,water-quality
535589e5-a472-4add-8896-6019cbf59afb,housing
535589e5-a472-4add-8896-6019cbf59afb,csv
535589e5-a472-4add-8896-6019cbf59afb,earthquake
535589e5-a472-4add-8896-6019cbf59afb,survey
f0a24a36-8157-4078-8573-e32bcde2ebad,budget
f0a24a36-8157-4078-8573-e32bcde2ebad,procurement
eb602445-3cd0-4a85-8376-575e76f025e8,real-time
eb602445-3cd0-4a85-8376-575e76f025e8,demographics
eb602445-3cd0-4a85-8376-575e76f025e8,employment
eb602445-3cd0-4a85-8376-575e76f025e8,spending
eb602445-3cd0-4a85-8376-575e76f025e8,mapping
eb602445-3cd0-4a85-8376-575e76f025e8,grants
e0a3e710-6d87-4f44-b8b5-3ee808229610,inflation
e0a3e710-6d87-4f44-b8b5-3ee808229610,csv
e0a3e710-6d87-4f44-b8b5-3ee808229610,infrastructure
e0a3e710-6d87-4f44-b8b5-3ee808229610,biodiversity
e0a3e710-6d87-4f44-b8b5-3ee808229610,mapping
e0a3e710-6d87-4f44-b8b5-3ee808229610,state
a78e136c-50f3-4ed6-9257-e5a851071b15,local
a78e136c-50f3-4ed6-9257-e5a851071b15,public-safety
a78e136c-50f3-4ed6-9257-e5a851071b15,covid-19
a78e136c-50f3-4ed6-9257-e5a851071b15,remote-sensing
a78e136c-50f3-4ed6-9257-e5a851071b15,environment
a78e136c-50f3-4ed6-9257-e5a851071b15,statistics
d5be8fcb-314a-42be-b0c6-5023609ea41a,procurement
d5be8fcb-314a-42be-b0c6-5023609ea41a,health
818ab9f9-3068-475e-9ff3-1c36948501cc,local
818ab9f9-3068-475e-9ff3-1c36948501cc,real-time
0fee3b1a-a3b6-4b93-b589-638d44a67590,open-data
0fee3b1a-a3b6-4b93-b589-638d44a67590,api
fb480ae2-d961-4339-af53-025054eb2967,open-data
fb480ae2-d961-4339-af53-025054eb2967,time-series
fb480ae2-d961-4339-af53-025054eb2967,remote-sensing
fb480ae2-d961-4339-af53-025054eb2967,finance
fb480ae2-d961-4339-af53-025054eb2967,geojson
fb480ae2-d961-4339-af53-025054eb2967,gis
7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,spending
7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,state
7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,education
7b8d7e14-d469-4ffa-9b4b-06c166d12c3d,procurement
35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,employment
35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,budget
35fe0d8e-0661-4a43-9bf6-ac0a7d64c7e8,inflation
150dfd83-103e-4633-a4f0-a982cbfab195,budget
150dfd83-103e-4633-a4f0-a982cbfab195,open-data
150dfd83-103e-4633-a4f0-a982cbfab195,air-quality
150dfd83-103e-4633-a4f0-a982cbfab195,health
2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,federal
2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,procurement
2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,satellite
2d9a803c-4fe8-4704-96cd-3d0f63d0cd41,infrastructure
464fc6fb-8265-42ab-b50c-c662f3d2b19f,flood
464fc6fb-8265-42ab-b50c-c662f3d2b19f,spending
ee21c7e6-7277-4efa-9664-074ef8ac49f9,flood
ee21c7e6-7277-4efa-9664-074ef8ac49f9,csv
ee21c7e6-7277-4efa-9664-074ef8ac49f9,contracts
ee21c7e6-7277-4efa-9664-074ef8ac49f9,gdp
c0cbefd4-5372-4c2f-9984-385e0742c56c,agriculture
c0cbefd4-5372-4c2f-9984-385e0742c56c,employment
c0cbefd4-5372-4c2f-9984-385e0742c56c,geojson
c0cbefd4-5372-4c2f-9984-385e0742c56c,contracts
8e2bc2e5-156d-428a-8017-23dc11c0e982,grants
8e2bc2e5-156d-428a-8017-23dc11c0e982,open-data
8e2bc2e5-156d-428a-8017-23dc11c0e982,earthquake
8e2bc2e5-156d-428a-8017-23dc11c0e982,inflation
8e2bc2e5-156d-428a-8017-23dc11c0e982,energy
8e2bc2e5-156d-428a-8017-23dc11c0e982,employment
8782b046-9391-4f11-b135-90e3912a4f8e,tax
8782b046-9391-4f11-b135-90e3912a4f8e,mapping
8782b046-9391-4f11-b135-90e3912a4f8e,annual
8782b046-9391-4f11-b135-90e3912a4f8e,contracts
b73a1e0c-291d-45f4-9258-66799b5694c8,api
b73a1e0c-291d-45f4-9258-66799b5694c8,local
b73a1e0c-291d-45f4-9258-66799b5694c8,inflation
af7744d4-2e18-4075-b3c6-86be4650e537,real-time
af7744d4-2e18-4075-b3c6-86be4650e537,climate-change
af7744d4-2e18-4075-b3c6-86be4650e537,budget
af7744d4-2e18-4075-b3c6-86be4650e537,contracts
af7744d4-2e18-4075-b3c6-86be4650e537,flood
af7744d4-2e18-4075-b3c6-86be4650e537,inflation
89d8e1cd-33f3-4145-8ffa-19008fdb0686,geojson
89d8e1cd-33f3-4145-8ffa-19008fdb0686,covid-19
89d8e1cd-33f3-4145-8ffa-19008fdb0686,flood
89d8e1cd-33f3-4145-8ffa-19008fdb0686,annual
89d8e1cd-33f3-4145-8ffa-19008fdb0686,statistics
89d8e1cd-33f3-4145-8ffa-19008fdb0686,wildfire
747b578e-83ab-4282-8146-70b5f13bc94c,survey
747b578e-83ab-4282-8146-70b5f13bc94c,housing
747b578e-83ab-4282-8146-70b5f13bc94c,federal
747b578e-83ab-4282-8146-70b5f13bc94c,inflation
747b578e-83ab-4282-8146-70b5f13bc94c,wildfire
747b578e-83ab-4282-8146-70b5f13bc94c,employment
18ab3e3e-1d96-4fb4-9288-3c2745f44059,state
18ab3e3e-1d96-4fb4-9288-3c2745f44059,housing
3c29b03f-1ecf-4609-a380-7e2c597688e1,mortality
3c29b03f-1ecf-4609-a380-7e2c597688e1,transportation
3c29b03f-1ecf-4609-a380-7e2c597688e1,real-time
3c29b03f-1ecf-4609-a380-7e2c597688e1,mapping
27f6cdf5-bb47-4407-a26c-bbaf7083ea58,state
27f6cdf5-bb47-4407-a26c-bbaf7083ea58,wildfire
c03284cb-6601-4f4d-a85c-1229fdcfc63c,air-quality
c03284cb-6601-4f4d-a85c-1229fdcfc63c,contracts
095438b4-b062-458c-8a2c-306526995f0c,environment
095438b4-b062-458c-8a2c-306526995f0c,finance
095438b4-b062-458c-8a2c-306526995f0c,air-quality
095438b4-b062-458c-8a2c-306526995f0c,earthquake
095438b4-b062-458c-8a2c-306526995f0c,csv
f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,flood
f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,survey
f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,vaccination
f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,open-data
f3d3fa9a-9e01-41a9-9495-1f18fd6a3baa,census
a7aa03be-a095-4e9a-9db6-563eb3892692,spending
a7aa03be-a095-4e9a-9db6-563eb3892692,employment
a7aa03be-a095-4e9a-9db6-563eb3892692,procurement
a7aa03be-a095-4e9a-9db6-563eb3892692,gis
a7aa03be-a095-4e9a-9db6-563eb3892692,health
c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,hurricane
c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,remote-sensing
c942b3ef-9fa0-4ce8-9d15-cc1e9144729c,air-quality
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,health
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,hurricane
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,mortality
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,population
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,time-series
cbd17bdd-bfb5-4dbd-a0e4-989c84f865ef,climate-change
f00c6912-7d21-4ca0-b92c-61d9b2c547f5,gis
f00c6912-7d21-4ca0-b92c-61d9b2c547f5,csv
f00c6912-7d21-4ca0-b92c-61d9b2c547f5,procurement
f00c6912-7d21-4ca0-b92c-61d9b2c547f5,water-quality
ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,demographics
ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,climate-change
ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,mortality
ccf9b393-517a-4368-8aa5-e5b1d3ce66b3,federal
575f2e10-b90a-45e3-b882-eb89f7265f9d,covid-19
575f2e10-b90a-45e3-b882-eb89f7265f9d,satellite
575f2e10-b90a-45e3-b882-eb89f7265f9d,health
