dataset_uuid,topic_name
0ee6c50a-d2d1-4b13-ac13-ee3dc3450e85,Elections
0ee6c50a-d2d1-4b13-ac13-ee3dc3450e85,Business
cc4bc808-6f1b-4df8-85b1-0c9445102bf1,Transportation
5cde1b13-4604-4737-a284-0013b1421052,Education
5cde1b13-4604-4737-a284-0013b1421052,Finance
f7d21910-107c-46d3-b772-9aa96bd093ba,Finance
f7d21910-107c-46d3-b772-9aa96bd093ba,Elections
f7d21910-107c-46d3-b772-9aa96bd093ba,Health
9c5c4445-a29b-4396-aade-4c2660c4e463,Elections
e8de0f07-4908-46c9-af64-5b5a49fb102d,Environment
e8de0f07-4908-46c9-af64-5b5a49fb102d,Demographics
2849a538-b7fd-49ac-a63e-0c83a6e30d0f,Labor
2849a538-b7fd-49ac-a63e-0c83a6e30d0f,Weather
44e2b596-3749-4491-b43a-58fd19e94378,Agriculture
a2b952b3-1526-47f9-a9a2-b5093cc7f943,Climate
a2b952b3-1526-47f9-a9a2-b5093cc7f943,Geospatial
e7828263-5ef3-4263-be4e-9367fc1af805,Energy
e7828263-5ef3-4263-be4e-9367fc1af805,Housing
cdb79bda-b907-4293-8ad8-f0880eba8f46,Health
91993e00-21ca-4002-be4c-fad6e15c448b,Finance
6b22aec0-e3cd-480a-9588-4ac7f3fdd8a5,Environment
6b22aec0-e3cd-480a-9588-4ac7f3fdd8a5,Agriculture
30b64d10-a02d-4bea-9470-da92d330e116,Weather
30b64d10-a02d-4bea-9470-da92d330e116,Education
30b64d10-a02d-4bea-9470-da92d330e116,Climate
90aa0897-3813-4158-bfc7-a490dcf6e059,Environment
655908c6-efff-4acd-a0e2-2881d11e5c17,Business
372a4623-0cc0-4f10-be78-6f56b1b3e9cf,Criminal Justice
372a4623-0cc0-4f10-be78-6f56b1b3e9cf,Business
71773137-7f15-473d-9aff-17c51d20897e,Housing
1c0feb6a-c7f5-487a-9c56-70eccd27dfa2,Public Safety
1c0feb6a-c7f5-487a-9c56-70eccd27dfa2,Education
8e0ba833-d433-4630-98a6-26e98c20e4b0,Health
258438fe-39c2-4aeb-a2ad-a0a32d5c227f,Climate
258438fe-39c2-4aeb-a2ad-a0a32d5c227f,Science & Research
44fa415d-3cc9-46cf-a390-f36d8ee5daea,Climate
44fa415d-3cc9-46cf-a390-f36d8ee5daea,Social Services
44fa415d-3cc9-46cf-a390-f36d8ee5daea,Labor
fdff0955-5eb8-4e9f-8391-610f2e360e14,Transportation
ce7a7292-afe6-43cc-b676-1b8e1b68f241,Education
b6eab5ed-a9c1-4c25-9657-323bf3c85b39,Weather
34667edf-2474-41de-9e40-37898d724dbb,Water
46b699ca-2309-4f47-aa33-1b386798ec8f,Water
46b699ca-2309-4f47-aa33-1b386798ec8f,Finance
17c7c04a-8acf-47fc-99e0-957a8b56a7a2,Weather
17c7c04a-8acf-47fc-99e0-957a8b56a7a2,Social Services
17c7c04a-8acf-47fc-99e0-957a8b56a7a2,Finance
67de540d-386e-4878-a5b3-4e3c03364444,Education
67de540d-386e-4878-a5b3-4e3c03364444,Public Safety
67de540d-386e-4878-a5b3-4e3c03364444,Finance
e5dedd02-9b08-4bcc-91e4-078b115822bf,Weather
e5dedd02-9b08-4bcc-91e4-078b115822bf,Water
b615a3d0-e75c-4076-a1b3-11eb692a36b7,Health
b615a3d0-e75c-4076-a1b3-11eb692a36b7,Transportation
7c904a08-6ece-4092-aa6c-9ea24b484833,Demographics
7c904a08-6ece-4092-aa6c-9ea24b484833,Climate
8a8fcc7b-8bbe-4939-a626-619edd530e29,Demographics
6b68fa75-359a-4399-9239-8bd6961d355b,Agriculture
6b68fa75-359a-4399-9239-8bd6961d355b,Geospatial
6b68fa75-359a-4399-9239-8bd6961d355b,Water
bf4a8ec4-2522-47c2-9292-498a3c94e775,Social Services
bf4a8ec4-2522-47c2-9292-498a3c94e775,Science & Research
9ce133f7-f65d-484e-93b7-49fe3fd6edf6,Health
9ce133f7-f65d-484e-93b7-49fe3fd6edf6,Environment
9ce133f7-f65d-484e-93b7-49fe3fd6edf6,Geospatial
51754dc9-9656-443a-b572-b76306707ea8,Public Safety
00f4b086-942b-465b-95cb-a23998380011,Weather
00f4b086-942b-465b-95cb-a23998380011,Education
00f4b086-942b-465b-95cb-a23998380011,Science & Research
9a17b7aa-e41a-4759-b22f-679f9ffec46b,Business
9a17b7aa-e41a-4759-b22f-679f9ffec46b,Social Services
dbac74fe-0eff-4342-98e0-00cc13f7bb67,Environment
dbac74fe-0eff-4342-98e0-00cc13f7bb67,Housing
dbac74fe-0eff-4342-98e0-00cc13f7bb67,Agriculture
8bbe43cd-b326-4959-886e-5245ee2398ac,Science & Research
8bbe43cd-b326-4959-886e-5245ee2398ac,Climate
0c32da92-d7bd-4656-a884-14b8f1949130,Elections
0c32da92-d7bd-4656-a884-14b8f1949130,Water
25b03f61-7c9d-4de6-aabb-adb6ac60dab5,Transportation
25b03f61-7c9d-4de6-aabb-adb6ac60dab5,Education
c8bb345b-871e-49da-8db3-e42bbe722adb,Science & Research
c8bb345b-871e-49da-8db3-e42bbe722adb,Social Services
fbc26d15-ca19-49b6-b08d-b7f62bfd00ba,Finance
fbc26d15-ca19-49b6-b08d-b7f62bfd00ba,Science & Research
fbc26d15-ca19-49b6-b08d-b7f62bfd00ba,Agriculture
6e4a2f1d-cecc-4ea5-b6c2-5a6b04cadfd1,Science & Research
6e4a2f1d-cecc-4ea5-b6c2-5a6b04cadfd1,Criminal Justice
477dbda7-c554-4ef9-ad47-08de86e8cfa0,Transportation
96b00139-3b8c-4706-a393-ce5572d07932,Geospatial
35c88101-f815-486a-8b27-42a133c85f76,Environment
35c88101-f815-486a-8b27-42a133c85f76,Geospatial
35c88101-f815-486a-8b27-42a133c85f76,Demographics
c2a75b69-3ee2-4771-a850-39b5012df38e,Demographics
c2a75b69-3ee2-4771-a850-39b5012df38e,Elections
de132c67-5679-4b5d-8730-8fc8f3063d65,Demographics
de132c67-5679-4b5d-8730-8fc8f3063d65,Finance
de132c67-5679-4b5d-8730-8fc8f3063d65,Geospatial
4c2e64bd-9bf9-4d4b-a422-11d98b0617ad,Transportation
4c2e64bd-9bf9-4d4b-a422-11d98b0617ad,Climate
4c2e64bd-9bf9-4d4b-a422-11d98b0617ad,Agriculture
f18a216b-e215-44ad-af84-aacf6510a4d5,Criminal Justice
f18a216b-e215-44ad-af84-aacf6510a4d5,Finance
db176386-7461-48cd-b399-7671456cddb3,Finance
c79c2b85-5310-449b-9b7c-8ffe75562809,Environment
c79c2b85-5310-449b-9b7c-8ffe75562809,Social Services
c79c2b85-5310-449b-9b7c-8ffe75562809,Public Safety
bf0140be-0eeb-4eec-9c75-8eb3f53b7a7c,Education
bf0140be-0eeb-4eec-9c75-8eb3f53b7a7c,Health
dbc4dba4-2910-4b14-93c1-73d220d9abdb,Science & Research
dbc4dba4-2910-4b14-93c1-73d220d9abdb,Public Safety
48ff0a90-6e56-42e9-8e4c-7e6a1798be7f,Energy
c1a15733-5073-4c09-b92e-0dda53472309,Business
c1a15733-5073-4c09-b92e-0dda53472309,Demographics
603f45fe-5822-4077-8a13-d3826f2a3f9f,Demographics
603f45fe-5822-4077-8a13-d3826f2a3f9f,Water
603f45fe-5822-4077-8a13-d3826f2a3f9f,Business
c036fe05-fc8c-4ed9-90d7-a3bca25c9658,Criminal Justice
ac1adb16-e10f-4fbf-a534-04c019b6b20e,Science & Research
b73f3ca5-1c1f-4e7b-a3a1-b44b2eada8ce,Health
b73f3ca5-1c1f-4e7b-a3a1-b44b2eada8ce,Climate
8a5e7e9a-47cf-4ba8-a3d7-31676c3aeea6,Housing
b8cc9586-1fbd-4290-b952-894dfb88429e,Agriculture
851b58f7-b1ed-494d-bd47-1bde08b80197,Environment
851b58f7-b1ed-494d-bd47-1bde08b80197,Housing
4fda923a-c5c0-4561-b539-7f4e08d9d83e,Housing
4fda923a-c5c0-4561-b539-7f4e08d9d83e,Labor
4fda923a-c5c0-4561-b539-7f4e08d9d83e,Environment
5c4e1f84-d326-4904-b14e-43dfa4d39f15,Geospatial
1099474f-740f-47ea-92e9-45492707fca8,Environment
767012f8-127b-4d04-9f69-87e17c8a5d0e,Labor
52c43ee8-283a-46ac-890a-db02158bf626,Business
8f1700f3-a423-4cb1-af44-b454a3d8daea,Finance
8f1700f3-a423-4cb1-af44-b454a3d8daea,Labor
8f1700f3-a423-4cb1-af44-b454a3d8daea,Housing
6a5b9716-a884-4d19-9a26-1afd667facb2,Water
f82889cf-6105-47f2-bc11-c8329dc6d4a0,Weather
f82889cf-6105-47f2-bc11-c8329dc6d4a0,Criminal Justice
f82889cf-6105-47f2-bc11-c8329dc6d4a0,Transportation
d845cb00-3a9b-446c-aacf-1031f9dbafe5,Energy
d845cb00-3a9b-446c-aacf-1031f9dbafe5,Health
3353aa6c-f3e8-43a3-88fd-b67f265ae986,Water
5d44ddab-f65c-4764-88a8-51dbe7eb447f,Environment
5d44ddab-f65c-4764-88a8-51dbe7eb447f,Climate
cdcfd5f6-0cbc-4c8a-9012-7ee166960c49,Social Services
cdcfd5f6-0cbc-4c8a-9012-7ee166960c49,Labor
0a93a0d8-43cb-495e-b47f-d1b6106cc535,Science & Research
df1737bd-0eae-4d6d-9bec-414af21920f1,Public Safety
df1737bd-0eae-4d6d-9bec-414af21920f1,Geospatial
a5afd6db-cf4a-4d45-aa3b-4db615ef2c69,Education
a5afd6db-cf4a-4d45-aa3b-4db615ef2c69,Business
a5afd6db-cf4a-4d45-aa3b-4db615ef2c69,Public Safety
4bd7cd32-789d-44db-91e1-d16b7b8b78d2,Geospatial
4bd7cd32-789d-44db-91e1-d16b7b8b78d2,Education
93446be4-fa46-404d-b778-33285a906b20,Education
93446be4-fa46-404d-b778-33285a906b20,Geospatial
215d88be-e1a8-43b0-bcca-75be1f75503d,Agriculture
215d88be-e1a8-43b0-bcca-75be1f75503d,Labor
0cec39be-904f-4069-97c4-ef4081f4f5c4,Science & Research
0cec39be-904f-4069-97c4-ef4081f4f5c4,Finance
0cec39be-904f-4069-97c4-ef4081f4f5c4,Geospatial
bb35aaa2-b64b-445c-9682-89d85c399371,Climate
3af6c0c2-2fd7-4377-9421-aff9486718fa,Transportation
3bc282f6-e82f-45a6-8498-4ba87c63f1b3,Water
3bc282f6-e82f-45a6-8498-4ba87c63f1b3,Housing
099491ba-0a83-4af5-859e-5fe072a2627d,Demographics
099491ba-0a83-4af5-859e-5fe072a2627d,Business
35299406-ef64-4174-b33b-0aa8fe44a5c8,Housing
35299406-ef64-4174-b33b-0aa8fe44a5c8,Finance
d91fdfa4-ba2f-4b1c-a680-3acb75d07dd7,Climate
d91fdfa4-ba2f-4b1c-a680-3acb75d07dd7,Health
62e36a39-d4d7-4ea4-8591-2694a46308b6,Public Safety
a6e5bab2-b555-469b-a516-8567ce175e0e,Geospatial
ae82e2d3-a500-485f-8ccc-f4fb2694b41f,Public Safety
7d1ddecb-83d3-4131-a1b1-6ef0b4a4d292,Elections
7d1ddecb-83d3-4131-a1b1-6ef0b4a4d292,Science & Research
7d1ddecb-83d3-4131-a1b1-6ef0b4a4d292,Agriculture
f1d06af6-7212-4ea4-801e-b10e4c7f9ed9,Finance
f1d06af6-7212-4ea4-801e-b10e4c7f9ed9,Social Services
f1d06af6-7212-4ea4-801e-b10e4c7f9ed9,Criminal Justice
4f0f0bbc-5be9-473a-8971-2bb8aa3918f8,Climate
0793cafa-1513-41d4-8015-c6428356e7e0,Weather
ff55ac19-5e8e-400e-b9f5-00177a5f323b,Criminal Justice
6216df7f-afd7-43bd-82a0-4be0189db5f7,Climate
6216df7f-afd7-43bd-82a0-4be0189db5f7,Water
3cf27400-8682-4be6-8fc7-927c9f2211c7,Energy
a1e9d1c2-e50e-4353-9542-0d23e02bd222,Criminal Justice
a1e9d1c2-e50e-4353-9542-0d23e02bd222,Environment
5cf27dc3-1168-4b1e-a48f-73234a8716b5,Climate
5cf27dc3-1168-4b1e-a48f-73234a8716b5,Environment
83e66125-d398-4cd7-9286-1a0900c999e9,Climate
83e66125-d398-4cd7-9286-1a0900c999e9,Environment
69e256b5-f7af-452c-aa5c-2047f8324b35,Elections
f82b414b-c1bb-4b3a-a3a4-40fee0fffbf0,Transportation
e5e2a6a4-06f7-4a97-aa7d-3369f60ced91,Geospatial
a161b936-7c78-40f6-92fb-48e361a716f0,Transportation
a161b936-7c78-40f6-92fb-48e361a716f0,Education
a161b936-7c78-40f6-92fb-48e361a716f0,Criminal Justice
6633cf17-8544-4f46-ba71-6234cdbc3b0c,Education
6633cf17-8544-4f46-ba71-6234cdbc3b0c,Weather
052e3204-7a4a-4dd9-889f-e4d2c380e930,Social Services
3b123a2e-3898-4be2-bfd6-94af5367d6ae,Science & Research
47906f0e-2b1e-4760-ad05-ba8615fba413,Business
47906f0e-2b1e-4760-ad05-ba8615fba413,Science & Research
47906f0e-2b1e-4760-ad05-ba8615fba413,Education
3b7090b3-222a-4763-9e46-5fbeb37bf0c0,Labor
3b7090b3-222a-4763-9e46-5fbeb37bf0c0,Transportation
0202ea0c-3159-4f54-bc53-a868ed6a7ecc,Energy
0202ea0c-3159-4f54-bc53-a868ed6a7ecc,Environment
c700beef-b582-4390-be1c-593e78801cf7,Climate
c700beef-b582-4390-be1c-593e78801cf7,Science & Research
3aed8da1-5977-4854-9f1c-9e7bfb593d80,Housing
e2f8d682-c566-45c1-b3dc-0c458650f0a3,Elections
62e2c67e-dadf-480f-a034-9eeb1b3c5444,Finance
62e2c67e-dadf-480f-a034-9eeb1b3c5444,Health
5045b8c3-bff4-445c-8644-82d254bb09af,Weather
f0525d38-aeb2-4e7f-a9fd-60ffff67ea27,Environment
f0525d38-aeb2-4e7f-a9fd-60ffff67ea27,Finance
ed8dbb6e-c5cb-4a1f-b317-dd6dd8cff788,Weather
ed8dbb6e-c5cb-4a1f-b317-dd6dd8cff788,Business
15fd3d6b-c2c0-448a-b271-105b24fe3f6c,Transportation
f12c32ad-e201-4f98-b099-091f2fc93bb7,Transportation
f12c32ad-e201-4f98-b099-091f2fc93bb7,Public Safety
f12c32ad-e201-4f98-b099-091f2fc93bb7,Social Services
8e4862a4-50ee-4d4a-b108-3ae00b2a472b,Finance
8e4862a4-50ee-4d4a-b108-3ae00b2a472b,Elections
1e874911-75f8-415d-ab3a-d64505c07ad2,Water
54450956-a7ec-4a1b-96b9-5aedc63d7b45,Energy
e0930d21-c48d-4c1c-afd8-1ef08d34dc57,Climate
d49df10c-63a6-4ce5-bea7-2ab7e6455c21,Finance
d49df10c-63a6-4ce5-bea7-2ab7e6455c21,Environment
0c371d2b-fc9e-4482-85c8-d6699d337577,Business
0c371d2b-fc9e-4482-85c8-d6699d337577,Social Services
0c371d2b-fc9e-4482-85c8-d6699d337577,Education
2fa3a9bb-fb70-4d36-9388-8dcb6ed40215,Finance
2fa3a9bb-fb70-4d36-9388-8dcb6ed40215,Criminal Justice
2fa3a9bb-fb70-4d36-9388-8dcb6ed40215,Public Safety
d3125065-16bf-489c-ac55-88d22d5e6b05,Agriculture
246afc47-470c-47aa-b577-faf35c4cbac8,Energy
246afc47-470c-47aa-b577-faf35c4cbac8,Demographics
246afc47-470c-47aa-b577-faf35c4cbac8,Science & Research
70595c73-b1b5-48e0-b0ef-cc7981097351,Energy
5813135d-96f5-4eaf-9ec4-1dbcd7af2a8e,Geospatial
5813135d-96f5-4eaf-9ec4-1dbcd7af2a8e,Elections
5813135d-96f5-4eaf-9ec4-1dbcd7af2a8e,Science & Research
50fc2d59-01ae-4cad-a0d2-68ea96a2aecd,Social Services
50fc2d59-01ae-4cad-a0d2-68ea96a2aecd,Water
50fc2d59-01ae-4cad-a0d2-68ea96a2aecd,Geospatial
8ad5374b-0b54-4570-8737-c3cbf1233f41,Water
8ad5374b-0b54-4570-8737-c3cbf1233f41,Environment
6e665f12-1c3f-4069-8f8f-1f10ae944d89,Education
6e665f12-1c3f-4069-8f8f-1f10ae944d89,Water
ddcde020-138a-498e-a417-4d34aa81330b,Transportation
ddcde020-138a-498e-a417-4d34aa81330b,Energy
ddcde020-138a-498e-a417-4d34aa81330b,Climate
691fa8f9-1e9e-4b35-9f31-74e17cfd0f3e,Energy
691fa8f9-1e9e-4b35-9f31-74e17cfd0f3e,Transportation
6cc94d24-6f4f-4db0-be9d-d9e44b0563af,Agriculture
a7197398-0fa4-49d3-b162-3413bfdc1910,Water
a7197398-0fa4-49d3-b162-3413bfdc1910,Finance
a7197398-0fa4-49d3-b162-3413bfdc1910,Criminal Justice
cb97f0b3-8116-4586-a69d-3fa95bb2a1a9,Social Services
cb97f0b3-8116-4586-a69d-3fa95bb2a1a9,Housing
3f24ac79-0dcb-4023-a2d8-308bd32a2030,Demographics
3f24ac79-0dcb-4023-a2d8-308bd32a2030,Science & Research
3f24ac79-0dcb-4023-a2d8-308bd32a2030,Social Services
907db9c5-9206-4827-9f6f-09532e425a08,Elections
907db9c5-9206-4827-9f6f-09532e425a08,Energy
907db9c5-9206-4827-9f6f-09532e425a08,Geospatial
2cefe35f-a8f7-440c-b15c-e94c33ae449e,Labor
2cefe35f-a8f7-440c-b15c-e94c33ae449e,Criminal Justice
2cefe35f-a8f7-440c-b15c-e94c33ae449e,Housing
cf916829-d0b6-47ad-a9c4-1256fc8aea1b,Business
cf916829-d0b6-47ad-a9c4-1256fc8aea1b,Geospatial
62e52c00-f7cb-4fe8-8a26-25596d88fe37,Environment
62e52c00-f7cb-4fe8-8a26-25596d88fe37,Energy
c35cb172-ff2d-445b-a54f-245d1e6461c9,Climate
c35cb172-ff2d-445b-a54f-245d1e6461c9,Housing
5e61239b-a73e-4b71-92a6-d062842745dc,Elections
5e61239b-a73e-4b71-92a6-d062842745dc,Geospatial
974649c9-10fa-4203-8803-333b84c98888,Weather
974649c9-10fa-4203-8803-333b84c98888,Science & Research
974649c9-10fa-4203-8803-333b84c98888,Elections
1c58189a-01b3-4902-9655-35f0db764ee9,Housing
17a7d129-680c-435c-a3b0-d2c9fc52dbb1,Elections
c21ba164-807f-4ffc-b0f2-c98e2a2d3438,Finance
3db4531d-c7b0-471b-b51b-640ca15ac948,Labor
11cd9d9f-2d29-409e-8afc-ee9d88c5ed33,Energy
11cd9d9f-2d29-409e-8afc-ee9d88c5ed33,Geospatial
11cd9d9f-2d29-409e-8afc-ee9d88c5ed33,Climate
ffceb475-f406-4cb5-a9fb-72b09f22b3f4,Health
ffceb475-f406-4cb5-a9fb-72b09f22b3f4,Criminal Justice
ffceb475-f406-4cb5-a9fb-72b09f22b3f4,Education
60e90ae1-6296-49ae-b596-3c54e63f8114,Elections
60e90ae1-6296-49ae-b596-3c54e63f8114,Transportation
60e90ae1-6296-49ae-b596-3c54e63f8114,Agriculture
dec3c7bd-437a-4982-ab10-74dc0a1396b3,Agriculture
dec3c7bd-437a-4982-ab10-74dc0a1396b3,Water
dec3c7bd-437a-4982-ab10-74dc0a1396b3,Demographics
f38f4ade-8fbc-4404-b029-90105f3e4867,Geospatial
f38f4ade-8fbc-4404-b029-90105f3e4867,Water
4da150b2-8c5a-4fe3-877b-3e921130b2eb,Weather
4da150b2-8c5a-4fe3-877b-3e921130b2eb,Criminal Justice
9a4f2d03-458f-4cf7-917f-64a3fffeb429,Agriculture
9a4f2d03-458f-4cf7-917f-64a3fffeb429,Geospatial
9a4f2d03-458f-4cf7-917f-64a3fffeb429,Environment
7a18543c-09ff-4b92-aa97-cdc272b22260,Climate
7a18543c-09ff-4b92-aa97-cdc272b22260,Science & Research
a84db451-5400-4472-a77f-4e710800b118,Environment
a84db451-5400-4472-a77f-4e710800b118,Geospatial
a84db451-5400-4472-a77f-4e710800b118,Energy
08c892f1-837d-4083-b5bd-9a772019c82a,Transportation
08c892f1-837d-4083-b5bd-9a772019c82a,Demographics
c14ecae9-72b7-46d0-abf7-80d3f9b383e6,Labor
c14ecae9-72b7-46d0-abf7-80d3f9b383e6,Transportation
c14ecae9-72b7-46d0-abf7-80d3f9b383e6,Criminal Justice
5ae1a5ab-e9ce-4448-979f-9e935ccfdba9,Education
b08fc99c-21c1-4e7c-9c82-ed78080bf158,Water
b08fc99c-21c1-4e7c-9c82-ed78080bf158,Elections
b08fc99c-21c1-4e7c-9c82-ed78080bf158,Climate
def97585-fb71-4da3-8e2d-958b490d15fa,Environment
def97585-fb71-4da3-8e2d-958b490d15fa,Labor
def97585-fb71-4da3-8e2d-958b490d15fa,Geospatial
1b4d925d-eb89-4eda-b271-cd3fef9cd691,Health
0422166a-11b5-4fc8-b8ad-c6aa50bb0e7f,Elections
0422166a-11b5-4fc8-b8ad-c6aa50bb0e7f,Health
307698c6-3f43-4b42-945b-59700fdc57c0,Housing
2cbbf98a-d3f3-4ec5-810c-c09eb811b6ed,Education
2cbbf98a-d3f3-4ec5-810c-c09eb811b6ed,Environment
2914d0f1-8ea6-4aef-a395-840016275ed4,Housing
2914d0f1-8ea6-4aef-a395-840016275ed4,Social Services
a952b395-2417-406d-9569-f42eb3560503,Weather
120e91c3-5eb0-4ff4-b452-220f6e5a171a,Labor
64d02ecb-701b-49e2-8a66-bbf5712af31b,Criminal Justice
64d02ecb-701b-49e2-8a66-bbf5712af31b,Housing
93c99511-d408-4b82-8a9c-c65e0f60c7ff,Elections
93c99511-d408-4b82-8a9c-c65e0f60c7ff,Transportation
44f28f42-cac3-4724-8f78-050822f7afe4,Weather
97f17a55-3b6a-4a7c-9368-c0ad507f40cf,Housing
97f17a55-3b6a-4a7c-9368-c0ad507f40cf,Environment
2b554fbb-ed04-4a35-b1fb-3b545d44779b,Housing
2b554fbb-ed04-4a35-b1fb-3b545d44779b,Weather
1f0f41fa-e265-4b75-be91-b58cffe8cd38,Geospatial
7b8f2152-09f7-4377-9f60-e512fa4b8262,Climate
7e0a3b81-ec5f-46c8-b6a3-ccd9d427f099,Transportation
7e0a3b81-ec5f-46c8-b6a3-ccd9d427f099,Energy
084373eb-4846-41eb-bc57-bf205d878b93,Environment
084373eb-4846-41eb-bc57-bf205d878b93,Energy
09c6295b-c2e4-48bd-a355-4796d05e1448,Public Safety
09c6295b-c2e4-48bd-a355-4796d05e1448,Science & Research
09c6295b-c2e4-48bd-a355-4796d05e1448,Geospatial
5dce51a9-1d14-44a5-b2a8-2cbb781beb52,Demographics
ceef6405-5b1f-490d-91ed-88affb4f8435,Social Services
ceef6405-5b1f-490d-91ed-88affb4f8435,Transportation
ceef6405-5b1f-490d-91ed-88affb4f8435,Agriculture
6a5803f9-4ca6-4003-9706-b6cb959bd715,Weather
6a5803f9-4ca6-4003-9706-b6cb959bd715,Finance
6a5803f9-4ca6-4003-9706-b6cb959bd715,Transportation
90578967-ee86-4d9f-a48e-a7fd4d99a2e4,Environment
0e90abee-c45b-4d1f-9c76-2fab463e7b57,Water
0e90abee-c45b-4d1f-9c76-2fab463e7b57,Science & Research
8e3d8a69-3bbb-4c4d-a549-3ffac4e1627d,Transportation
00197eba-e357-40c1-92e4-9945f297680f,Finance
00197eba-e357-40c1-92e4-9945f297680f,Labor
00197eba-e357-40c1-92e4-9945f297680f,Science & Research
072e4863-a9c6-4996-903b-301636017337,Environment
072e4863-a9c6-4996-903b-301636017337,Education
77c0e5f8-3fd9-4a98-8e4a-1374f30647be,Health
790fd388-ad16-4665-a375-dee05c55a5c7,Water
790fd388-ad16-4665-a375-dee05c55a5c7,Environment
09ace598-5dbc-441c-bad0-ed104ebefff8,Labor
09ace598-5dbc-441c-bad0-ed104ebefff8,Criminal Justice
09ace598-5dbc-441c-bad0-ed104ebefff8,Health
6d6ce544-d9fe-4a23-bb99-6a7c2cdeb1e3,Demographics
6d6ce544-d9fe-4a23-bb99-6a7c2cdeb1e3,Education
6d6ce544-d9fe-4a23-bb99-6a7c2cdeb1e3,Energy
45c12d0f-b7cc-4858-8426-0c0ed5e9d71d,Science & Research
45c12d0f-b7cc-4858-8426-0c0ed5e9d71d,Finance
45c12d0f-b7cc-4858-8426-0c0ed5e9d71d,Housing
f3ebfc28-7f11-42e8-b2a4-fbda13ec9bde,Health
7e79c371-2dfc-4e30-a9f9-17c64e45ae59,Labor
7e79c371-2dfc-4e30-a9f9-17c64e45ae59,Social Services
7e79c371-2dfc-4e30-a9f9-17c64e45ae59,Public Safety
e9a425b2-0727-412d-a904-7b659b44e44c,Water
e1a9ec4f-e662-40a4-be59-e25e34ae6239,Weather
e1a9ec4f-e662-40a4-be59-e25e34ae6239,Environment
e1a9ec4f-e662-40a4-be59-e25e34ae6239,Demographics
aaf288da-cb2c-4a50-8db4-af3e42733f73,Demographics
159393f5-655e-41d1-a226-485a5c4cd752,Housing
159393f5-655e-41d1-a226-485a5c4cd752,Environment
159393f5-655e-41d1-a226-485a5c4cd752,Education
56f0e3ee-6514-4bbf-8994-bada48aa6f81,Transportation
56f0e3ee-6514-4bbf-8994-bada48aa6f81,Water
56f0e3ee-6514-4bbf-8994-bada48aa6f81,Finance
14089563-0204-44e9-bd16-f742c4b6fc5a,Climate
84458e5a-695b-434d-bf88-c3b03b20fc93,Geospatial
84458e5a-695b-434d-bf88-c3b03b20fc93,Criminal Justice
84458e5a-695b-434d-bf88-c3b03b20fc93,Environment
025b12af-a986-4bab-ace4-c38c9cadb767,Climate
025b12af-a986-4bab-ace4-c38c9cadb767,Demographics
025b12af-a986-4bab-ace4-c38c9cadb767,Transportation
955ec7ce-c1f9-4e1a-b454-49e5b92d3cff,Education
955ec7ce-c1f9-4e1a-b454-49e5b92d3cff,Finance
955ec7ce-c1f9-4e1a-b454-49e5b92d3cff,Geospatial
4c08faa5-d441-4a56-93e1-aadcf4a4a682,Agriculture
4c08faa5-d441-4a56-93e1-aadcf4a4a682,Transportation
4c08faa5-d441-4a56-93e1-aadcf4a4a682,Criminal Justice
4d438a86-b4c5-4ddd-bd8e-4ad96adc00df,Energy
4d438a86-b4c5-4ddd-bd8e-4ad96adc00df,Agriculture
77361be6-3e18-469b-a34f-b5c460325746,Environment
77361be6-3e18-469b-a34f-b5c460325746,Education
5f0bf607-e993-4243-82c7-254e8fa4c0d1,Social Services
5410a960-6816-4a74-bfa9-8381687b983e,Energy
6666dbec-d6f1-4aed-bbe5-aff3f8c44296,Elections
9ba74624-f043-4758-b5cf-ee79f91b3772,Weather
9ba74624-f043-4758-b5cf-ee79f91b3772,Finance
b482f747-587a-4114-8dfd-b35f219ecaec,Housing
be9186bb-4069-4260-b629-3f7dba2a1ae6,Education
be9186bb-4069-4260-b629-3f7dba2a1ae6,Criminal Justice
0843118b-7562-4420-9639-ed23b51c4713,Elections
0843118b-7562-4420-9639-ed23b51c4713,Finance
1ea4886d-f13e-42b2-b9f1-ddd95b737d68,Climate
1ea4886d-f13e-42b2-b9f1-ddd95b737d68,Education
1ea4886d-f13e-42b2-b9f1-ddd95b737d68,Science & Research
d92ce834-8030-4b3b-ae03-8e1d0ba71727,Labor
0f91a780-8d68-4589-b01c-a2e7c02a8ef9,Water
0f91a780-8d68-4589-b01c-a2e7c02a8ef9,Health
b67682e4-a6fd-4585-9f17-4528dcd07b88,Energy
b67682e4-a6fd-4585-9f17-4528dcd07b88,Environment
b67682e4-a6fd-4585-9f17-4528dcd07b88,Climate
2c3e8e18-3c05-487f-aca6-c4d894bd9449,Water
2c3e8e18-3c05-487f-aca6-c4d894bd9449,Public Safety
2c3e8e18-3c05-487f-aca6-c4d894bd9449,Labor
3d90bda4-cdaf-4ca5-b2e7-47d237425a38,Public Safety
3d90bda4-cdaf-4ca5-b2e7-47d237425a38,Business
79da096c-a24d-4615-a477-cb6daee712cd,Public Safety
8aaaa939-c718-4893-95c0-6caf5d51fc29,Climate
daeda945-ac74-44fa-8cb8-5adf7ad23186,Environment
e723c1bd-bddd-48ee-b3d0-ff308cec682c,Education
bd0d91de-ee48-48ad-986f-205f4df735dc,Labor
